SAMPLE_ID,A_SECTOR,SHELF,SAMPLE_DATE,AIMS_REEF_NAME,REEF_NAME,FULLREEF_ID,REPORT_YEAR,VISIT_NO,REEF_LAT,REEF_LONG,OPENORCLOSED,OPENORCLOSED_AFTER2004,MP_ZONE,NEW_ZONE_2004,SITE_NO,TRANSECT_NO,WHITESYNDROME,SEB_DISEASE,BROWNB_DISEASE,BLACKBAND,AN,U_SCAR
OY110S3,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,1,3,1,0,0,0,0,0
OY110S4,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,1,4,0,0,0,0,0,0
OY110S5,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,1,5,0,0,0,0,0,0
OY111S1,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,2,1,0,0,0,0,0,0
OY111S2,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,2,2,0,0,0,0,0,0
OY111S3,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,2,3,0,0,0,0,0,0
OY111S4,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,2,4,0,0,0,0,0,0
OY111S5,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,2,5,0,0,0,0,0,0
OY112S1,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,3,1,0,0,0,0,0,0
OY112S2,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,3,2,0,0,0,0,0,0
OY112S3,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,3,3,0,0,0,0,0,0
OY112S4,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,3,4,0,0,0,0,0,1
OY112S5,CG,M,27/11/2019,Reef 11-162,11162S,11162S,2020,28,-11.6,143.2916667,,C,,Marine National Park,3,5,0,0,0,0,0,2
OY113S1,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,1,1,1,0,0,0,0,6
OY113S2,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,1,2,1,0,0,0,0,1
OY113S3,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,1,3,1,0,0,0,0,0
OY113S4,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,1,4,0,0,0,0,0,4
OY113S5,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,1,5,1,0,0,0,0,0
OY114S1,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,2,1,0,0,1,0,0,0
OY114S2,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,2,2,2,0,0,0,0,1
OY114S3,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,2,3,1,0,0,0,0,2
OY114S4,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,2,4,3,0,2,0,0,0
OY114S5,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,2,5,2,0,0,0,0,0
OY115S1,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,3,1,3,1,0,0,0,0
OY115S2,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,3,2,2,2,0,0,0,1
OY115S3,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,3,3,0,0,0,0,0,3
OY115S4,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,3,4,1,0,1,0,0,0
OY115S5,CG,O,30/11/2019,Mantis Reef,MANTIS REEF,12056S,2020,28,-12.275,143.8916667,,C,,Marine National Park,3,5,0,1,0,0,0,0
OY116S1,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,1,1,0,1,0,0,0,1
OY116S2,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,1,2,0,0,0,0,0,2
OY116S3,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,2
OY116S4,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,1,4,0,2,1,0,0,1
OY116S5,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,1,5,2,0,0,0,0,6
OY117S1,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,2,1,1,0,1,0,0,2
OY117S2,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,2,2,0,1,0,0,0,2
OY117S3,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,2,3,2,1,1,0,0,2
OY117S4,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,3
OY117S5,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,2,5,2,0,0,0,0,5
OY118S1,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,3,1,0,0,0,0,0,6
OY118S2,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,3,2,1,3,0,0,0,6
OY118S3,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,4
OY118S4,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,3,4,0,1,1,0,0,5
OY118S5,CG,O,1/12/2019,Lagoon Reef,LAGOON REEF,12061S,2020,28,-12.39166667,143.7416667,O,O,GUB,Habitat Protection,3,5,1,1,0,0,0,1
OY119S1,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,1,1,1,0,0,0,0,1
OY119S2,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,1,2,6,3,0,0,0,0
OY119S3,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,1,3,1,0,0,0,0,1
OY119S4,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,1,4,1,3,0,0,0,1
OY119S5,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,0
OY120S1,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,2,1,2,0,0,0,0,0
OY120S2,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,2,2,2,0,0,0,0,1
OY120S3,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,0
OY120S4,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,1
OY120S5,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,2,5,1,0,0,0,0,0
OY121S1,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,3,1,2,0,0,0,0,0
OY121S2,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,3,2,4,1,0,0,0,2
OY121S3,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,3
OY121S4,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,3,4,2,0,0,0,0,1
OY121S5,PC,O,5/12/2019,Davie Reef,DAVIE REEF,13130S,2020,28,-13.975,144.4583333,O,O,GUB,Habitat Protection,3,5,2,1,0,0,0,6
OY122S1,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,1,1,3,0,0,0,0,6
OY122S2,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,1,2,4,1,0,0,0,1
OY122S3,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,1,3,1,1,1,0,0,0
OY122S4,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,1,4,1,1,0,0,0,0
OY122S5,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,1,5,1,2,0,0,0,0
OY123S1,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,2,1,0,0,1,0,0,1
OY123S2,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,2,2,1,0,0,0,0,1
OY123S3,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,2,3,1,0,0,0,0,1
OY123S4,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,2,4,3,4,0,0,0,0
OY123S5,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,2,5,0,0,0,0,0,1
OY124S1,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,3,1,0,0,0,0,0,0
OY124S2,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,3,2,0,0,0,0,0,1
OY124S3,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,3,3,0,0,0,0,0,0
OY124S4,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,3,4,0,0,0,0,0,0
OY124S5,PC,M,7/12/2019,Corbett Reef,CORBETT REEF,14016S,2020,28,-14,144.1083333,,C,,Marine National Park,3,5,0,2,0,0,0,2
OY125S1,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,1,1,0,0,0,0,0,5
OY125S2,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,1,2,0,0,0,0,0,0
OY125S3,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,1,3,0,0,0,0,0,0
OY125S4,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,1,4,0,0,0,0,0,1
OY125S5,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,1,5,0,0,0,0,0,0
OY126S1,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,2,1,0,0,0,0,0,0
OY126S2,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,2,2,0,0,0,0,0,0
OY126S3,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,2,3,0,0,0,0,0,0
OY126S4,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,2,4,0,0,0,0,0,0
OY126S5,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,2,5,0,0,0,0,0,1
OY127S1,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,3,1,0,0,0,0,0,1
OY127S2,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,3,2,1,0,0,0,0,0
OY127S3,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,3,3,3,0,0,0,0,0
OY127S4,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,3,4,0,0,0,0,0,0
OY127S5,PC,M,9/12/2019,Reef 13-124,13124S,13124S,2020,28,-13.86666667,144.0916667,O,O,GUA,Habitat Protection,3,5,0,0,0,0,0,0
OY128S1,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,1,1,0,0,0,0,0,0
OY128S2,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,1,2,0,0,0,0,0,0
OY128S3,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,1,3,0,0,0,0,0,0
OY128S4,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,1,4,0,0,0,0,0,1
OY128S5,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,1,5,0,0,0,0,0,1
OY129S1,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,2,1,1,0,0,0,0,0
OY129S2,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,2,2,0,0,0,0,0,0
OY129S3,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,2,3,0,0,0,0,0,0
OY129S4,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,2,4,1,0,0,0,0,0
OY129S5,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,2,5,0,0,0,0,0,0
OY130S1,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,3,1,0,0,1,0,0,2
OY130S2,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,3,2,0,0,0,0,0,1
OY130S3,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,3,3,0,0,0,0,0,0
OY130S4,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,3,4,1,0,0,0,0,0
OY130S5,PC,O,11/12/2019,Sand bank No.1,SAND BANK NO 1 REEF,14045S,2020,28,-14.19166667,144.9166667,C,C,MNPB,Marine National Park,3,5,1,0,0,0,0,1
OY131S1,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,1,1,2,1,0,0,0,0
OY131S2,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,1,2,0,0,0,0,0,0
OY131S3,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,1,3,1,0,0,0,0,0
OY131S4,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,1,4,0,0,0,0,0,0
OY131S5,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,1,5,0,0,0,0,0,2
OY132S1,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,2,1,0,0,0,0,0,3
OY132S2,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,2,2,0,2,0,0,0,0
OY132S3,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,2,3,0,0,0,0,0,1
OY132S4,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,2,4,0,1,0,0,0,0
OY132S5,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,2,5,0,0,0,0,0,0
OY133S1,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,3,1,0,0,0,0,0,0
OY133S2,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,3,2,1,0,0,0,0,0
OY133S3,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,3,3,0,0,0,0,0,1
OY133S4,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,3,4,0,2,0,0,0,0
OY133S5,CA,O,13/12/2019,St. Crispin Reef,ST CRISPIN REEF,16019S,2020,28,-16.10833333,145.8333333,O,O,HP/FE,Habitat Protection,3,5,0,0,0,0,0,1
OY107S1,CG,M,25/12/2019,Reef 11-049,11049S,11049S,2020,28,-11.35833333,143.3333333,,C,,Marine National Park,1,1,0,0,0,0,0,0
OY107S2,CG,M,25/12/2019,Reef 11-049,11049S,11049S,2020,28,-11.35833333,143.3333333,,C,,Marine National Park,1,2,0,0,0,0,0,0
OY107S3,CG,M,25/12/2019,Reef 11-049,11049S,11049S,2020,28,-11.35833333,143.3333333,,C,,Marine National Park,1,3,0,0,0,0,0,0
OY107S4,CG,M,25/12/2019,Reef 11-049,11049S,11049S,2020,28,-11.35833333,143.3333333,,C,,Marine National Park,1,4,1,0,0,0,0,0
OY107S5,CG,M,25/12/2019,Reef 11-049,11049S,11049S,2020,28,-11.35833333,143.3333333,,C,,Marine National Park,1,5,0,0,0,0,0,0
OZ101S1,CB,O,3/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,1,3,0,0,0,0,0
OZ101S2,CB,O,3/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,2,3,0,0,0,0,1
OZ101S3,CB,O,3/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,3,2,0,0,0,0,0
OZ101S4,CB,O,3/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,4,3,0,0,0,0,0
OZ101S5,CB,O,3/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,5,2,0,0,0,0,0
OZ104S1,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,1,0,0,0,0,0,0
OZ104S2,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,2,0,0,0,0,0,1
OZ104S3,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,3,1,0,0,0,0,1
OZ104S4,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,4,0,0,0,0,0,0
OZ104S5,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,5,2,0,0,0,0,0
OZ105S1,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,1,0,0,0,0,0,1
OZ105S2,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,2,0,0,0,0,0,0
OZ105S3,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,3,0,0,0,0,0,0
OZ105S4,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,4,0,0,0,0,0,0
OZ105S5,CB,O,4/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,5,0,0,0,0,0,0
OZ102S1,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,1,4,0,0,0,0,1
OZ102S2,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,2,2,0,0,0,0,0
OZ102S3,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,3,2,0,0,0,0,0
OZ102S4,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,4,1,0,0,0,0,0
OZ102S5,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,5,1,0,0,0,0,0
OZ103S1,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,1,3,0,0,0,0,0
OZ103S2,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,2,2,0,0,0,0,1
OZ103S3,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,3,1,1,0,0,0,0
OZ103S4,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,4,2,0,0,0,0,0
OZ103S5,CB,O,4/01/2020,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2020,28,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,5,5,0,0,0,0,0
OZ106S1,CB,O,5/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,1,1,0,0,0,0,0
OZ106S2,CB,O,5/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,2,1,0,0,0,0,0
OZ106S3,CB,O,5/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,3,0,0,0,0,0,0
OZ106S4,CB,O,5/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,4,2,0,0,0,0,0
OZ106S5,CB,O,5/01/2020,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2020,28,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,5,3,0,1,0,0,0
OZ107S1,CB,O,5/01/2020,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2020,28,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,1,1,0,0,0,0,0,5
