"SAMPLE_ID","AIMS_REEF_NAME","VISIT_NO","REPORT_YEAR","SITE_NO","TRANSECT_NO","A_SECTOR","SHELF","SAMPLE_DATE","REEF_NAME","FULLREEF_ID","REEF_LAT","REEF_LONG","OPENORCLOSED","OPENORCLOSED_AFTER2004","MP_ZONE","NEW_ZONE_2004","WHITESYNDROME","SEB_DISEASE","BROWNB_DISEASE","BLACKBAND","U_SCAR","AtN","OBSERVER","SEB","BrB","AN","WS","UNK","BBD","AN.check","BrB.check","BBD.check","SEB.check","WS.check","UNK.check"
"NK114S2","Hyde Reef",23,2015,2,2,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK114S3","Hyde Reef",23,2015,2,3,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK114S4","Hyde Reef",23,2015,2,4,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK114S5","Hyde Reef",23,2015,2,5,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK115S1","Hyde Reef",23,2015,3,1,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK115S2","Hyde Reef",23,2015,3,2,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK115S3","Hyde Reef",23,2015,3,3,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK115S4","Hyde Reef",23,2015,3,4,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK115S5","Hyde Reef",23,2015,3,5,"WH","O","16/01/2015","HYDE REEF","19207S",-19.75833333,150.0916667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK116S1","Slate Reef",23,2015,1,1,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK116S2","Slate Reef",23,2015,1,2,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK116S3","Slate Reef",23,2015,1,3,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK116S4","Slate Reef",23,2015,1,4,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"NK116S5","Slate Reef",23,2015,1,5,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK117S1","Slate Reef",23,2015,2,1,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK117S2","Slate Reef",23,2015,2,2,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK117S3","Slate Reef",23,2015,2,3,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK117S4","Slate Reef",23,2015,2,4,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK117S5","Slate Reef",23,2015,2,5,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK118S1","Slate Reef",23,2015,3,1,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK118S2","Slate Reef",23,2015,3,2,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK118S3","Slate Reef",23,2015,3,3,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK118S4","Slate Reef",23,2015,3,4,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK118S5","Slate Reef",23,2015,3,5,"WH","O","17/01/2015","SLATE REEF","19159S",-19.66666667,149.925,"C","C","MNPB","Marine National Park",1,0,0,0,1,0,"KJ",0,0,0,1,1,0,"same","same","same","same","same","same"
"NK119S1","Border Island",23,2015,1,1,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK119S2","Border Island",23,2015,1,2,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK119S3","Border Island",23,2015,1,3,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,1,0,"KJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK119S4","Border Island",23,2015,1,4,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK119S5","Border Island",23,2015,1,5,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK120S1","Border Island",23,2015,2,1,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK120S2","Border Island",23,2015,2,2,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK120S3","Border Island",23,2015,2,3,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK120S4","Border Island",23,2015,2,4,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,2,0,"KJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"NK120S5","Border Island",23,2015,2,5,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,1,"KJ",0,0,1,0,0,0,"same","same","same","same","same","same"
"NK121S1","Border Island",23,2015,3,1,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK121S2","Border Island",23,2015,3,2,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK121S3","Border Island",23,2015,3,3,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK121S4","Border Island",23,2015,3,4,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK121S5","Border Island",23,2015,3,5,"WH","I","18/01/2015","BORDER ISLAND REEF (NO 1)","20067A",-20.175,149.025,"C","C","MNPB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK122S1","Langford and Bird Isles",23,2015,1,1,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK122S2","Langford and Bird Isles",23,2015,1,2,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK122S3","Langford and Bird Isles",23,2015,1,3,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",2,0,0,0,2,0,"KO",0,0,0,2,2,0,"same","same","same","same","same","same"
"NK122S4","Langford and Bird Isles",23,2015,1,4,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK122S5","Langford and Bird Isles",23,2015,1,5,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"NK123S1","Langford and Bird Isles",23,2015,2,1,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK123S2","Langford and Bird Isles",23,2015,2,2,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK123S3","Langford and Bird Isles",23,2015,2,3,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK123S4","Langford and Bird Isles",23,2015,2,4,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",1,0,0,0,1,0,"KO",0,0,0,1,1,0,"same","same","same","same","same","same"
"NK123S5","Langford and Bird Isles",23,2015,2,5,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK124S1","Langford and Bird Isles",23,2015,3,1,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK124S2","Langford and Bird Isles",23,2015,3,2,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",0,0,0,0,1,0,"KJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK124S3","Langford and Bird Isles",23,2015,3,3,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",3,0,2,0,1,0,"KJ",0,2,0,3,1,0,"same","same","same","same","same","same"
"NK124S4","Langford and Bird Isles",23,2015,3,4,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",1,0,1,0,3,0,"KJ",0,1,0,1,3,0,"same","same","same","same","same","same"
"NK124S5","Langford and Bird Isles",23,2015,3,5,"WH","I","19/01/2015","LANGFORD-BIRD REEF","20019S",-20.09166667,148.875,"O","C","MNPA","Marine National Park",1,0,0,0,0,0,"KJ",0,0,0,1,0,0,"same","same","same","same","same","same"
"NK125S1","Chinaman Reef (22-102)",23,2015,1,1,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"MJ",0,0,0,1,0,0,"same","same","same","same","same","same"
"NK125S2","Chinaman Reef (22-102)",23,2015,1,2,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,1,0,0,0,"MJ",0,1,0,0,0,0,"same","same","same","same","same","same"
"NK125S3","Chinaman Reef (22-102)",23,2015,1,3,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK125S4","Chinaman Reef (22-102)",23,2015,1,4,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"NK125S5","Chinaman Reef (22-102)",23,2015,1,5,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK126S1","Chinaman Reef (22-102)",23,2015,2,1,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,5,0,"MJ",0,0,0,0,5,0,"same","same","same","same","same","same"
"NK126S2","Chinaman Reef (22-102)",23,2015,2,2,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK126S3","Chinaman Reef (22-102)",23,2015,2,3,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,1,0,0,0,0,"MJ",1,0,0,0,0,0,"same","same","same","same","same","same"
"NK126S4","Chinaman Reef (22-102)",23,2015,2,4,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK126S5","Chinaman Reef (22-102)",23,2015,2,5,"SW","M","22/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,3,0,"MJ",0,0,0,0,3,0,"same","same","same","same","same","same"
"NK127S1","Chinaman Reef (22-102)",23,2015,3,1,"SW","M","23/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",2,0,0,0,0,0,"MJ",0,0,0,2,0,0,"same","same","same","same","same","same"
"NK127S2","Chinaman Reef (22-102)",23,2015,3,2,"SW","M","23/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",2,0,0,0,1,0,"MJ",0,0,0,2,1,0,"same","same","same","same","same","same"
"NK127S3","Chinaman Reef (22-102)",23,2015,3,3,"SW","M","23/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK127S4","Chinaman Reef (22-102)",23,2015,3,4,"SW","M","23/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,1,1,0,3,0,"MJ",1,1,0,0,3,0,"same","same","same","same","same","same"
"NK127S5","Chinaman Reef (22-102)",23,2015,3,5,"SW","M","23/01/2015","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK128S1","Horseshoe Reef",23,2015,1,1,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",2,1,2,0,8,0,"MJ",1,2,0,2,8,0,"same","same","same","same","same","same"
"NK128S2","Horseshoe Reef",23,2015,1,2,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",5,0,5,0,3,0,"MJ",0,5,0,5,3,0,"same","same","same","same","same","same"
"NK128S3","Horseshoe Reef",23,2015,1,3,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",3,1,0,0,3,0,"MJ",1,0,0,3,3,0,"same","same","same","same","same","same"
"NK128S4","Horseshoe Reef",23,2015,1,4,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",1,0,8,0,5,0,"MJ",0,8,0,1,5,0,"same","same","same","same","same","same"
"NK128S5","Horseshoe Reef",23,2015,1,5,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",1,0,4,0,2,0,"MJ",0,4,0,1,2,0,"same","same","same","same","same","same"
"NK129S1","Horseshoe Reef",23,2015,2,1,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",5,0,3,0,2,0,"KJ",0,3,0,5,2,0,"same","same","same","same","same","same"
"NK129S2","Horseshoe Reef",23,2015,2,2,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",5,0,1,0,3,0,"KJ",0,1,0,5,3,0,"same","same","same","same","same","same"
"NK129S3","Horseshoe Reef",23,2015,2,3,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",3,0,0,0,7,0,"KJ",0,0,0,3,7,0,"same","same","same","same","same","same"
"NK129S4","Horseshoe Reef",23,2015,2,4,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",5,0,1,0,4,0,"KJ",0,1,0,5,4,0,"same","same","same","same","same","same"
"NK129S5","Horseshoe Reef",23,2015,2,5,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",3,0,1,0,5,0,"KJ",0,1,0,3,5,0,"same","same","same","same","same","same"
"NK130S1","Horseshoe Reef",23,2015,3,1,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",4,1,1,0,3,0,"MJ",1,1,0,4,3,0,"same","same","same","same","same","same"
"NK130S2","Horseshoe Reef",23,2015,3,2,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",5,0,0,0,6,0,"MJ",0,0,0,5,6,0,"same","same","same","same","same","same"
"NK130S3","Horseshoe Reef",23,2015,3,3,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",2,0,2,0,1,0,"MJ",0,2,0,2,1,0,"same","same","same","same","same","same"
"NK130S4","Horseshoe Reef",23,2015,3,4,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",4,0,5,0,5,0,"MJ",0,5,0,4,5,0,"same","same","same","same","same","same"
"NK130S5","Horseshoe Reef",23,2015,3,5,"SW","M","24/01/2015","HORSESHOE","22104S",-22.03333333,152.5916667,"O","O","GUB","Habitat Protection",4,0,2,0,7,0,"MJ",0,2,0,4,7,0,"same","same","same","same","same","same"
"NK131S1","Hayman Island",23,2015,1,1,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,1,1,0,0,"MJ",0,1,0,0,0,1,"same","same","same","same","same","same"
"NK131S2","Hayman Island",23,2015,1,2,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",1,0,1,0,4,0,"MJ",0,1,0,1,4,0,"same","same","same","same","same","same"
"NK131S3","Hayman Island",23,2015,1,3,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"NK131S4","Hayman Island",23,2015,1,4,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,1,1,"MJ",0,0,1,0,1,0,"same","same","same","same","same","same"
"NK131S5","Hayman Island",23,2015,1,5,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,1,0,3,3,"MJ",0,1,3,0,3,0,"same","same","same","same","same","same"
"NK132S1","Hayman Island",23,2015,2,1,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NK132S2","Hayman Island",23,2015,2,2,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK132S3","Hayman Island",23,2015,2,3,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK132S4","Hayman Island",23,2015,2,4,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,0,1,"MJ",0,0,1,0,0,0,"same","same","same","same","same","same"
"NK132S5","Hayman Island",23,2015,2,5,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,3,0,0,0,0,"MJ",3,0,0,0,0,0,"same","same","same","same","same","same"
"NK133S1","Hayman Island",23,2015,3,1,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",1,0,0,0,4,0,"KJ",0,0,0,1,4,0,"same","same","same","same","same","same"
"NK133S2","Hayman Island",23,2015,3,2,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,2,0,"KJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"NK133S3","Hayman Island",23,2015,3,3,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,1,0,"KJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"NK133S4","Hayman Island",23,2015,3,4,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,1,0,0,2,0,"KJ",1,0,0,0,2,0,"same","same","same","same","same","same"
"NK133S5","Hayman Island",23,2015,3,5,"WH","I","28/01/2015","HAYMAN ISLAND REEF","20014S",-20.06666667,148.8916667,"O","O","MNPA","Conservation Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NL101S1","Michaelmas Cay",23,2015,1,1,"CA","M","27/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NL101S2","Michaelmas Cay",23,2015,1,2,"CA","M","27/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NL101S3","Michaelmas Cay",23,2015,1,3,"CA","M","27/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",0,0,0,0,1,0,"HS",0,0,0,0,1,0,"same","same","same","same","same","same"
"NL101S4","Michaelmas Cay",23,2015,1,4,"CA","M","27/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",0,0,0,0,2,0,"HS",0,0,0,0,2,0,"same","same","same","same","same","same"
"NL101S5","Michaelmas Cay",23,2015,1,5,"CA","M","27/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",0,0,0,0,2,0,"HS",0,0,0,0,2,0,"same","same","same","same","same","same"
"NL102S1","Michaelmas Cay",23,2015,2,1,"CA","M","28/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",1,0,0,0,0,0,"HS",0,0,0,1,0,0,"same","same","same","same","same","same"
"NL102S2","Michaelmas Cay",23,2015,2,2,"CA","M","28/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",1,0,0,0,0,0,"HS",0,0,0,1,0,0,"same","same","same","same","same","same"
"NL102S3","Michaelmas Cay",23,2015,2,3,"CA","M","28/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"NL102S4","Michaelmas Cay",23,2015,2,4,"CA","M","28/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",0,0,0,0,1,0,"HS",0,0,0,0,1,0,"same","same","same","same","same","same"
"NL102S5","Michaelmas Cay",23,2015,2,5,"CA","M","28/02/2015","MICHAELMAS REEF","16060S",-16.58333333,146.0166667,"C","C","NP/NS","Marine National Park",1,0,0,0,0,0,"HS",0,0,0,1,0,0,"same","same","same","same","same","same"
